emp_no,first_name,last_name,title,birth_date
478102,Mahmut,Marquardt,Senior Engineer,1952-06-20
478114,Paloma,Dratva,Senior Staff,1952-07-11
478116,Debatosh,Piveteau,Senior Engineer,1954-09-03
478119,Sanjit,Bauknecht,Senior Engineer,1953-05-01
478121,Yucel,Ramaiah,Senior Staff,1955-07-01
478125,Kazuhiro,Erez,Senior Staff,1954-11-26
478126,Subir,Toyoshima,Staff,1955-06-27
478131,Navid,Pettit,Senior Staff,1955-07-08
478134,Ayonca,Lunn,Senior Staff,1955-12-14
478137,Teiji,Schrift,Senior Engineer,1952-10-30
478142,Oscar,Haldar,Senior Staff,1952-06-11
478145,Abdelghani,Rande,Senior Staff,1955-10-13
478146,Srinidhi,Nittel,Senior Engineer,1955-12-31
478147,Chenyi,Sgarro,Senior Staff,1953-12-27
478152,Eran,Solovay,Senior Engineer,1953-05-20
478157,Souichi,DiGiano,Senior Engineer,1952-03-13
478161,Anoosh,Braunmuhl,Engineer,1955-02-13
478165,Toong,Brizzi,Senior Engineer,1953-11-10
478173,Arlette,McAlpine,Senior Engineer,1954-08-17
478183,Mechthild,Onuegbe,Senior Staff,1954-09-30
478188,Danai,Arlazarov,Senior Engineer,1953-07-21
478191,Jaques,Beilner,Senior Engineer,1955-09-09
478192,Badri,Bergere,Staff,1953-02-02
478198,Woody,Zeilberger,Engineer,1954-02-28
478202,DAIDA,Jansch,Staff,1955-03-10
478204,Arne,Narlikar,Technique Leader,1955-06-06
478206,Annemarie,Eterovic,Engineer,1952-11-14
478212,Trygve,Cyre,Engineer,1955-04-19
478214,Jolita,Ramalingam,Senior Engineer,1955-10-18
478222,Mariangiola,Gips,Staff,1952-06-02
478229,Shawna,Schwabacher,Senior Staff,1952-07-18
478230,Weiru,Weedman,Staff,1955-01-19
478232,Teruyuki,Beznosov,Engineer,1955-03-30
478234,Mayuri,Bach,Senior Engineer,1955-11-01
478239,TRUE,Lieberherr,Engineer,1953-04-17
478241,Zito,Baik,Senior Staff,1954-12-16
478243,Krisda,Osgood,Senior Staff,1953-08-14
478250,Ranan,Rissland,Senior Staff,1955-02-26
478255,Kwangsub,Masada,Technique Leader,1955-01-28
478261,Rajmohan,DasSarma,Engineer,1955-05-19
478264,Sreenivas,Stroustrup,Senior Staff,1955-08-10
478265,Basim,Zizka,Engineer,1954-12-21
478272,Giap,Templeman,Senior Engineer,1952-06-22
478273,Dulce,Prochazka,Senior Staff,1954-08-05
478279,Mack,Beeson,Senior Engineer,1952-07-06
478284,Zeydy,Kropatsch,Senior Engineer,1952-02-07
478286,Herb,Klassen,Engineer,1955-07-30
478292,Boguslaw,Fasbender,Senior Engineer,1953-11-17
478296,Kousuke,Ambroszkiewicz,Senior Engineer,1955-09-29
478303,Candido,Zyda,Senior Engineer,1952-02-19
478316,DAIDA,Erva,Senior Staff,1955-09-21
478318,Ingmar,Swiler,Senior Staff,1952-05-20
478320,Doowon,Rosaz,Senior Engineer,1953-03-14
478323,Ebru,Gecsei,Senior Staff,1955-11-22
478325,Roddy,Haddadi,Senior Engineer,1953-05-13
478327,Suvo,Garrabrants,Senior Engineer,1955-09-09
478331,Shuky,Soicher,Engineer,1954-11-26
478336,Vidya,Gurbaxani,Senior Engineer,1954-08-24
478338,Yoshinari,Nanard,Staff,1955-02-09
478341,Yagil,Einsfeld,Senior Engineer,1953-11-09
478343,Aran,Gischer,Engineer,1955-04-12
478344,Shahid,Rassart,Staff,1954-11-02
478346,Pranas,Nannarelli,Engineer,1952-08-03
478347,Cullen,Birnbaum,Senior Engineer,1955-10-24
478350,Halsur,Negoita,Senior Engineer,1953-01-11
478352,Jeong,Vakili,Senior Staff,1954-02-22
478355,Nidapan,Waschkowski,Senior Staff,1955-10-08
478356,Manu,Syrotiuk,Senior Engineer,1953-04-16
478357,Elrique,Reeker,Senior Engineer,1953-07-16
478358,Tonia,Erman,Senior Staff,1954-03-16
478360,Sanjiv,Gilg,Senior Engineer,1954-08-25
478361,Jaques,Hellwagner,Senior Staff,1952-05-14
478364,Oldrich,Duclos,Senior Staff,1954-07-11
478374,Hironoby,Furudate,Staff,1955-01-02
478375,Dung,Talmon,Senior Staff,1953-09-09
478379,Kwun,Srimani,Senior Engineer,1954-10-15
478381,Gaurav,Taubenfeld,Senior Engineer,1953-01-18
478387,Deborah,Vesna,Engineer,1954-03-25
478389,Along,Tagansky,Engineer,1953-02-03
478390,Shakhar,Versino,Senior Staff,1954-08-30
478391,Morris,Benantar,Senior Staff,1953-07-24
478395,Wonhee,Bondorf,Senior Staff,1955-05-06
478400,Samphel,Azumi,Engineer,1953-04-16
478406,Mabo,Mullainathan,Engineer,1952-09-19
478409,Ferdinand,Mawatari,Senior Engineer,1954-12-12
478411,Yuchang,Gammage,Senior Engineer,1955-09-08
478415,Charlene,Rajcani,Senior Engineer,1955-08-11
478428,Olivera,Hatcliff,Engineer,1955-08-07
478429,Lucien,Bael,Senior Staff,1955-08-17
478430,Weicheng,Samarati,Technique Leader,1953-05-30
478433,Toshimi,Condotta,Senior Staff,1954-10-14
478435,Constantijn,Schwabacher,Senior Staff,1954-01-11
478436,Franziska,Monkewich,Engineer,1954-10-02
478438,Stafford,Gente,Staff,1953-05-10
478441,Francesca,Poujol,Staff,1955-09-21
478450,Perry,Chartres,Senior Engineer,1953-11-28
478452,Oscar,Benzmuller,Senior Engineer,1952-04-29
478457,Tooru,Peron,Senior Staff,1953-01-15
478458,Kwangho,Koblitz,Senior Engineer,1954-03-27
478465,Lucien,Plumb,Senior Engineer,1955-09-24
478474,Satyanarayana,Murthy,Senior Engineer,1952-03-10
478476,Kiyomitsu,Sinicrope,Senior Engineer,1955-05-01
478481,Qiwen,Ranze,Senior Engineer,1952-12-26
478485,Nahla,Yeung,Staff,1952-10-10
478496,Goncalo,Swick,Senior Engineer,1953-03-02
478498,Heekeun,Mersereau,Engineer,1952-04-07
478504,Tesuro,Hutton,Engineer,1954-03-30
478508,Eric,Shackell,Staff,1953-04-22
478509,Luise,Gerlach,Senior Staff,1955-01-03
478510,Charlene,Bennet,Engineer,1953-10-13
478514,Xiping,Suessmith,Engineer,1954-10-18
478515,Morrie,Bellmore,Senior Staff,1955-12-28
478521,Jianhao,Kavanagh,Senior Engineer,1955-12-08
478526,Mooi,Liedekerke,Engineer,1953-04-03
478530,Leif,Katzenelson,Senior Staff,1953-07-11
478536,Jasminko,Salverda,Technique Leader,1954-10-11
478537,King,Heping,Senior Staff,1955-05-17
478547,Thodoros,Ghalwash,Staff,1955-02-13
478552,Teruyuki,Welham,Senior Engineer,1953-06-03
478556,Matk,Plumb,Senior Engineer,1954-03-12
478557,Limsoon,Gien,Assistant Engineer,1955-12-25
478560,Val,Verhaegen,Senior Staff,1954-01-15
478566,Zhongwei,Luby,Senior Staff,1953-11-17
478568,Odysseas,Encarnacion,Senior Staff,1953-09-20
478571,Constantijn,Demeyer,Senior Staff,1953-09-24
478572,Chaitali,Cusworth,Senior Engineer,1955-08-29
478576,Trygve,Undy,Technique Leader,1953-02-16
478577,Mong,Impagliazzo,Staff,1952-06-11
478581,Susuma,Peek,Engineer,1955-11-09
478582,Mingsen,Gimarc,Senior Staff,1954-03-09
478586,Poorav,Jansch,Staff,1954-08-18
478589,Peternela,Leppanen,Engineer,1955-11-21
478594,Mechthild,Sommen,Senior Staff,1953-08-05
478607,Paraskevi,Ermel,Staff,1953-06-13
478608,Aemilian,Hemaspaandra,Senior Engineer,1955-02-27
478609,Gritta,Berztiss,Engineer,1954-09-17
478614,Masali,Koblitz,Senior Staff,1955-02-06
478625,Boaz,Stroustrup,Senior Engineer,1952-06-27
478627,Marsha,Orlowska,Engineer,1952-07-20
478642,Jeong,Erman,Senior Staff,1953-12-11
478647,Tomokazu,Hinsberger,Technique Leader,1952-04-09
478648,Venkatesan,Dayang,Engineer,1952-08-26
478651,Weicheng,Lally,Senior Staff,1952-02-14
478655,Yannik,Norsworthy,Senior Staff,1952-06-01
478661,Dipankar,Binkley,Staff,1953-10-24
478665,Lorien,Sooriamurthi,Senior Staff,1954-06-29
478666,Premal,Goodrum,Senior Staff,1955-09-28
478673,Kolar,Zaccaria,Senior Staff,1954-01-09
478674,Sadok,Billingsley,Staff,1953-06-12
478677,Boutros,Luke,Senior Staff,1955-04-01
478678,Mario,Sethi,Senior Staff,1955-06-30
478679,Elzbieta,Schueller,Engineer,1953-01-29
478683,Irena,Matheson,Senior Staff,1952-09-14
478687,Heeju,Ramras,Senior Engineer,1955-10-06
478690,Marke,Jiafu,Senior Engineer,1953-02-05
478702,Adhemar,Brobst,Staff,1953-02-04
478704,Heejo,Randi,Senior Staff,1954-02-11
478707,Leszek,Verhoeff,Senior Engineer,1954-05-21
478711,Akeel,Capobianchi,Staff,1955-12-21
478719,Lokesh,Zumaque,Engineer,1952-09-21
478731,Renny,Jansen,Senior Staff,1953-11-17
478733,Maja,Marshall,Staff,1954-07-24
478734,Adit,Grandbois,Senior Engineer,1953-11-26
478736,Pascal,Bressoud,Senior Staff,1954-07-10
478737,Nadjib,Munos,Staff,1954-05-01
478738,Cordelia,Simmel,Technique Leader,1955-03-07
478740,Marlo,Suri,Technique Leader,1953-06-21
478742,Renee,Hainaut,Senior Staff,1953-08-11
478748,Kauko,Ramalingam,Engineer,1952-09-29
478758,Zhanqiu,Ranft,Senior Engineer,1954-01-01
478762,Chiranjit,Huttel,Engineer,1955-06-07
478765,Erez,Busillo,Staff,1952-11-22
478767,Susanta,Reutenauer,Staff,1954-03-29
478771,Rasiah,Beznosov,Assistant Engineer,1952-06-07
478775,Collette,Iivonen,Senior Engineer,1953-09-11
478779,Ingmar,Vural,Senior Engineer,1954-05-11
478782,Xiaoqiang,Jiafu,Engineer,1954-08-27
478786,Guadalupe,Stavenow,Engineer,1955-01-22
478787,Christ,Servi,Staff,1952-02-23
478788,Mayuri,Versino,Senior Staff,1953-05-02
478789,Rosella,Koshino,Staff,1954-03-09
478790,Dzung,Erman,Staff,1954-07-21
478793,Muneo,Baez,Senior Engineer,1954-05-27
478794,Mingzeng,Ramamoorthy,Engineer,1954-05-28
478795,Apostol,Peres,Senior Staff,1952-11-20
478798,Honglan,Baez,Engineer,1954-10-12
478801,Weiye,Baaleh,Senior Engineer,1955-06-17
478803,Val,Harbusch,Staff,1954-10-23
478812,Xudong,Irland,Senior Engineer,1955-05-07
478814,Fumiya,Yetto,Senior Staff,1955-11-04
478825,Heon,Langford,Senior Staff,1953-04-23
478831,Itzchak,Verhaegen,Senior Staff,1954-06-05
478832,Yoshimitsu,Parhami,Engineer,1954-08-26
478842,Pradeep,Herath,Senior Engineer,1954-02-25
478848,Marit,Gips,Engineer,1954-04-15
478849,Mahmut,Bonifati,Senior Engineer,1952-04-08
478853,Nathan,Redmiles,Staff,1955-10-23
478855,Yishai,Millington,Senior Engineer,1954-07-30
478857,Janalee,Warwick,Senior Staff,1953-09-06
478861,Basem,Khasidashvili,Senior Staff,1953-03-02
478866,Elrique,Haumacher,Engineer,1953-05-07
478870,Sajjad,Shrader,Senior Engineer,1955-03-27
478873,Shir,Curless,Senior Staff,1953-12-20
478876,Masaki,DasSarma,Senior Engineer,1955-09-17
478878,Xinan,Gist,Senior Engineer,1952-08-22
478884,Hyuncheol,Gilg,Senior Engineer,1953-04-15
478885,Atreyi,Boudaillier,Senior Engineer,1952-06-24
478886,Toshiki,Lorys,Staff,1953-09-06
478889,Ortrun,Penn,Senior Engineer,1954-11-05
478897,Luise,Walstra,Senior Engineer,1954-07-08
478898,Bernd,Decleir,Senior Staff,1955-06-17
478899,Zito,Flowers,Senior Staff,1955-05-28
478902,Gao,Pearson,Senior Staff,1954-12-08
478905,Gilbert,Iwayama,Staff,1955-09-21
478914,Kwun,Munro,Senior Staff,1952-12-20
478921,Shuzo,Atrawala,Senior Staff,1952-07-18
478929,Divier,Camurati,Senior Engineer,1954-09-17
478937,Radhakrishnan,Ramras,Senior Engineer,1955-06-23
478939,Tommaso,Riefers,Assistant Engineer,1955-05-24
478941,Subhankar,Wossner,Senior Staff,1954-10-08
478943,Foong,Heuter,Engineer,1954-04-12
478945,Mani,Kalefeld,Engineer,1953-02-22
478948,Angel,Griswold,Senior Staff,1952-08-12
478972,Shim,Stentiford,Senior Staff,1952-03-20
478985,Katsuo,Gubsky,Senior Staff,1955-02-16
478994,Gita,Honiden,Senior Engineer,1954-05-13
478996,Mary,Conti,Engineer,1954-07-15
478997,Jaewoo,Parascandalo,Engineer,1955-11-13
478999,Yuchang,Ernst,Senior Engineer,1954-01-13
479001,Tsz,Leuchs,Senior Staff,1952-08-15
479003,Jiong,Lanphier,Engineer,1955-11-26
479004,Mountaz,Copas,Senior Staff,1953-10-07
479007,Ramya,Krybus,Assistant Engineer,1952-09-17
479008,Shrikanth,Hagimont,Technique Leader,1953-06-13
479009,Serge,Staylopatis,Senior Staff,1955-07-14
479011,Basant,Shackel,Senior Staff,1955-11-15
479012,Kazunori,Docker,Senior Staff,1953-07-29
479017,Hitofumi,Sherertz,Senior Engineer,1952-04-26
479018,Narain,Lambe,Staff,1953-11-05
479021,Isamu,Iwayama,Technique Leader,1955-02-19
479028,Xuejun,Itzigehl,Senior Staff,1953-08-18
479029,Elliott,Keirsey,Engineer,1953-05-09
479031,Demin,Narlikar,Staff,1955-12-10
479035,Samphel,Chaudhury,Senior Engineer,1954-10-04
479038,Mitchel,Morton,Senior Engineer,1953-02-25
479048,Seshu,Gist,Senior Engineer,1952-03-23
479049,Barna,Porenta,Senior Engineer,1954-09-14
479050,Pintsang,Ishibashi,Staff,1955-12-25
479051,Sanjoy,Swen,Senior Staff,1953-12-08
479053,Hisao,Kawashima,Senior Staff,1955-11-25
479056,Kasidit,Demian,Senior Staff,1955-07-20
479058,Persi,Speckmann,Technique Leader,1955-11-16
479059,Stafford,Feldmann,Engineer,1953-12-27
479061,DAIDA,Jullig,Senior Staff,1952-11-25
479064,Xuejia,Negoita,Senior Engineer,1955-08-02
479065,Hideo,Farrow,Senior Engineer,1955-06-20
479070,Valery,Ozeri,Staff,1952-03-11
479074,Noritoshi,Mondadori,Staff,1954-05-28
479076,Toshimi,Dalton,Senior Staff,1953-04-09
479077,Premsyl,Kusalik,Engineer,1954-02-19
479081,Stamatina,Decaestecker,Staff,1952-12-27
479084,Gully,Birdsall,Senior Staff,1953-07-26
479088,Sugwoo,Schusler,Engineer,1954-07-07
479091,Mart,Maliniak,Senior Staff,1953-04-13
479097,Clyde,Schaar,Senior Engineer,1952-12-18
479098,Kendra,Bridgland,Senior Staff,1953-11-30
479099,Odoardo,Tanemo,Staff,1952-05-24
479102,Goetz,Morris,Senior Engineer,1955-05-08
479107,Shietung,Doering,Engineer,1953-03-03
479110,Stevo,Rikino,Senior Engineer,1953-06-12
479113,Kazuhito,Radivojevic,Senior Staff,1954-06-02
479115,Janche,Barreiro,Senior Engineer,1955-09-30
479119,Limsoon,Willoner,Engineer,1952-09-21
479120,Leucio,Joslin,Senior Engineer,1954-07-20
479122,Adib,Schaaf,Technique Leader,1955-07-08
479123,Narain,Berstel,Senior Engineer,1955-06-25
479125,Parviz,Rindone,Engineer,1953-09-15
479132,Shietung,Zwicker,Senior Staff,1955-10-10
479138,Changho,Matzke,Senior Engineer,1954-09-04
479147,Greger,Babb,Senior Staff,1955-05-22
479153,Uma,Schmittgen,Senior Engineer,1953-04-24
479156,Danae,Hutton,Senior Staff,1952-03-24
479157,Jacopo,Larfeldt,Staff,1952-08-13
479162,Hirochika,Motley,Senior Engineer,1952-12-25
479165,Chirstian,Pauthner,Senior Staff,1954-02-12
479166,Uno,Anger,Senior Engineer,1955-10-01
479167,Mayuri,Backhouse,Staff,1952-08-27
479171,Taisook,Anguita,Senior Staff,1953-09-25
479183,Irena,Jansch,Staff,1952-09-27
479188,Koldo,Blokdijk,Engineer,1955-12-25
479189,Arnould,Dulin,Senior Staff,1955-11-22
479190,Susumu,Lammel,Senior Engineer,1955-03-19
479197,Sahrah,Gruenwald,Senior Engineer,1953-05-04
479198,Stabislas,Sommen,Engineer,1954-03-07
479199,Dulce,Kenevan,Engineer,1953-05-29
479205,Masami,Zhang,Senior Staff,1952-07-13
479210,Kristof,Haldar,Senior Staff,1955-03-23
479218,Adil,Pargas,Senior Staff,1952-03-14
479224,Kristof,Bernatsky,Senior Engineer,1952-08-05
479226,Cordelia,Krychniak,Senior Staff,1952-10-19
479229,Arfst,Ritcey,Senior Staff,1955-02-23
479231,Takanari,Chandrasekhar,Engineer,1953-12-18
479232,Mart,Imataki,Senior Staff,1954-10-14
479233,Hongzhu,Luce,Engineer,1954-06-27
479234,Izaskun,Thiran,Senior Engineer,1953-09-09
479236,Jamaludin,Heydon,Senior Staff,1952-03-03
479247,Fuqing,Hanabata,Assistant Engineer,1953-07-20
479256,Djelloul,Wegerle,Staff,1954-10-23
479262,Weicheng,Encarnacion,Engineer,1954-10-22
479269,Ult,Gelosh,Senior Staff,1954-09-06
479271,Arfst,Seghrouchni,Senior Engineer,1955-10-06
479275,Isamu,Lores,Senior Staff,1953-04-20
479281,Seongbae,Ghalwash,Senior Engineer,1952-09-22
479283,Patricia,Hempstead,Senior Staff,1955-04-27
479287,Emran,Berztiss,Senior Engineer,1954-07-31
479290,Lobel,Fujisaki,Engineer,1952-04-21
479293,Chandrasekaran,Bage,Staff,1952-10-13
479297,Masali,Baby,Senior Engineer,1953-01-01
479298,Aleksander,Cools,Senior Staff,1954-08-24
479304,Pradeep,Wissmann,Engineer,1953-06-29
479307,Ennio,Cappelletti,Senior Staff,1953-01-20
479308,Masanao,Boissier,Staff,1955-10-13
479322,Eldridge,Manderick,Senior Staff,1954-07-15
479325,Marit,Czap,Senior Staff,1953-03-16
479326,Vasilis,Wolniewicz,Senior Staff,1955-06-19
479333,Lene,Rosiles,Senior Staff,1954-10-15
479334,Jiang,McClure,Senior Staff,1955-03-03
479343,Jouni,Pena,Engineer,1955-12-13
479344,Kwan,Schneeberger,Assistant Engineer,1954-07-18
479345,Sorina,Boudaillier,Senior Engineer,1954-09-12
479346,Kyoichi,Mawatari,Senior Staff,1952-12-24
479348,Serap,Pocchiola,Senior Staff,1953-04-28
479349,Aruna,Ratnakar,Senior Engineer,1952-05-21
479357,Noritoshi,Perez,Engineer,1954-06-30
479358,Muzhong,Leijenhorst,Senior Staff,1955-05-02
479360,Berto,Anido,Engineer,1955-03-06
479362,Jaroslava,Oxenboll,Senior Engineer,1955-01-11
479365,Przemyslawa,Schaap,Staff,1953-04-27
479366,Mansur,Bultermann,Staff,1955-07-23
479372,Feipei,Leaver,Senior Engineer,1955-01-02
479379,Hercules,Seiwald,Senior Engineer,1955-12-29
479385,Jaroslava,Warwick,Engineer,1955-04-27
479386,Remko,Srimani,Senior Staff,1955-01-02
479388,Marie,Lindenbaum,Senior Engineer,1954-08-13
479389,Roselyn,Markovitch,Technique Leader,1954-10-26
479391,Mats,Zumaque,Staff,1955-11-24
479393,Uri,Solovay,Senior Engineer,1954-03-08
479396,Mohammad,Blokdijk,Senior Engineer,1952-12-12
479397,Toshimitsu,Huhdanpaa,Technique Leader,1955-06-08
479398,Danae,Petersohn,Senior Engineer,1952-07-18
479399,Remco,Ginesta,Senior Engineer,1952-10-30
479402,Martina,Perfilyeva,Senior Staff,1952-12-28
479405,Nadjib,Dechter,Staff,1953-07-12
479412,Mats,Rullman,Senior Staff,1952-04-01
479414,Shir,Parfitt,Staff,1953-12-17
479415,Vatsa,Merle,Staff,1954-06-30
479416,Josyula,Narwekar,Staff,1952-05-19
479426,Diederik,Pellegrinelli,Senior Engineer,1952-04-01
479430,Xiahua,Jiang,Senior Engineer,1954-12-08
479432,Abdelwaheb,England,Senior Engineer,1955-06-04
479438,Sreenivas,Badache,Senior Engineer,1954-07-16
479439,Masali,Zongker,Senior Engineer,1955-11-18
479443,Taegyun,McDermid,Senior Staff,1952-05-11
479446,Larisa,Mandelberg,Staff,1952-11-21
479452,Arunachalam,Penn,Senior Staff,1954-08-05
479457,Berni,Ponthieu,Senior Engineer,1955-06-17
479461,Leni,Himler,Senior Staff,1952-02-13
479463,Aamod,Isard,Technique Leader,1954-03-05
479467,Gully,Sommer,Senior Staff,1952-11-10
479471,Hilari,Cheshire,Staff,1954-03-19
479472,Aral,Rubsam,Engineer,1954-03-31
479473,Ute,Pillow,Senior Engineer,1955-05-05
479474,Saeko,Lieblein,Engineer,1953-05-01
479475,Zdislav,Piazza,Engineer,1953-01-12
479488,Vasiliy,Lieblein,Staff,1953-04-29
479492,Kellie,Beutelspacher,Senior Staff,1952-02-03
479496,Akeel,Lenart,Senior Staff,1952-02-26
479497,Sanjeeva,Azumi,Senior Engineer,1952-10-06
479498,Etsuo,Lemarechal,Senior Staff,1954-02-25
479499,Akeel,Birnbaum,Senior Staff,1952-10-20
479502,Fay,Hettesheimer,Senior Engineer,1955-12-31
479508,Takahira,Cunliffe,Senior Staff,1954-03-15
479512,Mabry,Picci,Staff,1952-12-16
479516,Fusako,Niizuma,Senior Engineer,1955-09-20
479518,Yongdong,Bergere,Engineer,1954-12-02
479520,Jacqueline,Ranum,Senior Staff,1952-09-05
479521,JoAnne,Zaiane,Senior Engineer,1952-09-17
479525,Wojceich,Thorelli,Senior Engineer,1954-01-02
479526,Phuoc,Wynblatt,Staff,1953-02-03
479528,Saddek,Rodham,Senior Engineer,1954-05-06
479543,Dmitri,Aumann,Senior Staff,1955-09-15
479559,Yuchang,Monkewich,Staff,1954-11-04
479562,Temple,Barreiro,Senior Engineer,1952-07-02
479564,Valeska,Fiutem,Engineer,1952-08-10
479565,Jovan,Pulkowski,Senior Engineer,1954-05-22
479566,Paraskevi,Manderick,Senior Staff,1954-12-10
479571,Karlis,Awdeh,Engineer,1954-07-16
479574,Shuzo,Benner,Senior Staff,1954-06-26
479581,Yinghua,Thimonier,Senior Engineer,1952-05-19
479582,Rafols,Grospietsch,Senior Staff,1955-10-17
479586,Gunilla,Jenevein,Engineer,1954-02-26
479589,Kristinn,Buchter,Senior Engineer,1952-08-10
479593,Sampalli,Chvatal,Senior Staff,1955-11-21
479595,Aemilian,Litzler,Staff,1953-06-26
479596,Tze,Farrar,Senior Engineer,1953-11-15
479598,Uriel,Dayang,Senior Engineer,1952-03-23
479603,Surveyors,Badache,Staff,1952-02-28
479604,JiYoung,Boudaillier,Senior Engineer,1955-03-16
479606,Mark,Trachtenberg,Senior Engineer,1952-09-26
479615,Utpal,Sadowsky,Senior Engineer,1955-08-05
479619,Anoosh,Ligten,Senior Staff,1952-08-30
479620,Heping,Skrikant,Senior Engineer,1954-11-17
479625,Itzchak,Parfitt,Engineer,1953-01-14
479627,Gonzalo,Schaad,Senior Engineer,1953-06-09
479629,Yonghoan,Verhaegen,Staff,1954-11-09
479631,Lein,Hanabata,Staff,1955-01-08
479633,Kitty,Lundstrom,Senior Staff,1954-02-24
479634,Ravishankar,Pelc,Senior Engineer,1953-07-15
479636,Otmar,Murtha,Senior Engineer,1953-04-03
479637,Genta,Marsiglia,Senior Staff,1954-10-07
479641,Marin,Rousseau,Staff,1953-11-02
479645,Ravishankar,Fontan,Engineer,1952-10-28
479649,Harngdar,Veeraraghavan,Senior Staff,1953-05-14
479651,Lena,Roohalamini,Senior Staff,1952-06-22
479653,Conor,Reeken,Senior Staff,1955-07-17
479655,Moriyoshi,Scharstein,Technique Leader,1954-12-31
479660,Nishit,Harllee,Technique Leader,1954-04-27
479663,Bader,Jeong,Engineer,1955-08-05
479664,Deniz,Barreiro,Engineer,1955-08-16
479665,Adib,Geffroy,Staff,1952-06-29
479669,Pranjal,Dayana,Senior Engineer,1955-07-19
479672,Lubomir,Schlumberger,Engineer,1954-01-30
479674,Giao,Kadhim,Senior Engineer,1952-02-26
479676,Marl,Ressouche,Engineer,1955-05-09
479679,Douadi,Spelt,Engineer,1953-01-04
479682,Rosine,Wuwongse,Senior Engineer,1953-06-28
479683,Satoru,Leppanen,Staff,1955-08-25
479685,Goh,Beeson,Assistant Engineer,1955-03-21
479688,Lijie,Hanratty,Engineer,1953-04-10
479689,Zhiguo,Akazan,Senior Staff,1953-12-17
479690,Breannda,Fandrianto,Senior Staff,1953-12-23
479692,Gio,Rodite,Technique Leader,1954-05-17
479694,Huican,Itschner,Senior Staff,1955-12-30
479699,Christoper,Passino,Engineer,1954-02-24
479708,Hilary,Dayana,Senior Staff,1955-08-22
479709,Geoffry,Reghbati,Senior Engineer,1952-09-17
479711,Mara,Heyers,Staff,1953-05-30
479712,Jiafu,Sanella,Senior Engineer,1954-08-11
479717,Moheb,Tzvieli,Senior Engineer,1955-03-19
479720,Sivanarayana,Figueira,Senior Engineer,1954-03-11
479721,Elvis,Matzel,Senior Engineer,1953-04-21
479729,Lalit,Parascandalo,Senior Staff,1955-05-21
479733,Candido,Hardjono,Senior Engineer,1955-02-11
479736,Kousuke,Morrin,Staff,1955-09-07
479743,Nathan,Greenaway,Senior Engineer,1953-09-21
479748,Satoru,Azulay,Senior Engineer,1952-03-24
479749,Wilmer,Giaccio,Engineer,1955-06-30
479753,Jaques,Talmor,Senior Staff,1952-02-27
479763,Stepehn,Braunschweig,Engineer,1953-01-17
479764,Kazuhisa,Bashian,Senior Engineer,1952-07-04
479768,Shirish,Sidje,Engineer,1955-11-16
479771,Bernardo,Ranst,Senior Staff,1954-04-15
479773,Mingsen,Plumb,Senior Engineer,1952-09-20
479778,Sajjan,Naumovich,Engineer,1954-06-08
479780,Shietung,Mayerwieser,Staff,1953-07-13
479784,Paloma,Raney,Staff,1952-09-18
479791,Vidar,Mamelak,Senior Staff,1955-12-07
479793,Phillip,Schmezko,Senior Staff,1954-12-28
479795,Leucio,Junet,Senior Engineer,1952-04-03
479796,Sreenivas,Armand,Staff,1952-12-28
